networksteps,algo,score,env
84655,DQNEWC,-0.43529411764705883,Pathfinding8
84666,DQNEWC,-0.4222222222222222,Pathfinding8
84678,DQNEWC,-0.33974358974358976,Pathfinding8
84687,DQNEWC,-0.5333333333333333,Pathfinding8
84699,DQNEWC,-0.4641025641025641,Pathfinding8
84713,DQNEWC,-0.4255555555555556,Pathfinding8
84725,DQNEWC,-0.6166666666666667,Pathfinding8
84743,DQNEWC,-0.3912280701754386,Pathfinding8
84769,DQNEWC,-0.48518518518518516,Pathfinding8
84780,DQNEWC,-0.5874999999999999,Pathfinding8
84792,DQNEWC,-0.291025641025641,Pathfinding8
84800,DQNEWC,-0.5203703703703704,Pathfinding8
84805,DQNEWC,-0.5555555555555556,Pathfinding8
84810,DQNEWC,-0.39444444444444443,Pathfinding8
84812,DQNEWC,-0.22777777777777775,Pathfinding8
84824,DQNEWC,-0.391025641025641,Pathfinding8
84828,DQNEWC,-0.6033333333333334,Pathfinding8
84840,DQNEWC,-0.5423076923076923,Pathfinding8
84851,DQNEWC,-0.44999999999999996,Pathfinding8
84865,DQNEWC,-0.6022222222222222,Pathfinding8
84870,DQNEWC,-0.7777777777777778,Pathfinding8
84888,DQNEWC,-0.4271929824561404,Pathfinding8
84896,DQNEWC,-0.5222222222222223,Pathfinding8
84904,DQNEWC,-0.4111111111111111,Pathfinding8
84918,DQNEWC,-0.38333333333333336,Pathfinding8
84929,DQNEWC,-0.47500000000000003,Pathfinding8
84954,DQNEWC,-0.38974358974358975,Pathfinding8
84970,DQNEWC,-0.30392156862745096,Pathfinding8
84988,DQNEWC,-0.39473684210526316,Pathfinding8
84997,DQNEWC,-0.5366666666666667,Pathfinding8
84998,DQNEWC,-0.5,Pathfinding8
85009,DQNEWC,-0.3680555555555556,Pathfinding8
85018,DQNEWC,-0.3416666666666667,Pathfinding8
85030,DQNEWC,-0.4641025641025641,Pathfinding8
85038,DQNEWC,-0.5944444444444444,Pathfinding8
85052,DQNEWC,-0.40444444444444444,Pathfinding8
85066,DQNEWC,-0.40555555555555556,Pathfinding8
85074,DQNEWC,-0.6333333333333334,Pathfinding8
85099,DQNEWC,-0.4538461538461539,Pathfinding8
85115,DQNEWC,-0.3990196078431373,Pathfinding8
85117,DQNEWC,-0.5555555555555556,Pathfinding8
85128,DQNEWC,-0.3125,Pathfinding8
85133,DQNEWC,-0.6138888888888889,Pathfinding8
85138,DQNEWC,-0.5055555555555555,Pathfinding8
85150,DQNEWC,-0.4166666666666667,Pathfinding8
85158,DQNEWC,-0.6,Pathfinding8
85170,DQNEWC,-0.3141025641025641,Pathfinding8
85184,DQNEWC,-0.4477777777777777,Pathfinding8
85198,DQNEWC,-0.42777777777777776,Pathfinding8
85206,DQNEWC,-0.6722222222222222,Pathfinding8
85220,DQNEWC,-0.45,Pathfinding8
85245,DQNEWC,-0.3173076923076924,Pathfinding8
85259,DQNEWC,-0.5388888888888889,Pathfinding8
85260,DQNEWC,-0.5,Pathfinding8
85268,DQNEWC,-0.487037037037037,Pathfinding8
85276,DQNEWC,-0.6314814814814815,Pathfinding8
85285,DQNEWC,-0.475,Pathfinding8
85296,DQNEWC,-0.3680555555555556,Pathfinding8
85307,DQNEWC,-0.3138888888888889,Pathfinding8
85319,DQNEWC,-0.2897435897435897,Pathfinding8
85330,DQNEWC,-0.33888888888888885,Pathfinding8
85342,DQNEWC,-0.4410256410256411,Pathfinding8
85353,DQNEWC,-0.5583333333333333,Pathfinding8
85357,DQNEWC,-0.6033333333333334,Pathfinding8
85371,DQNEWC,-0.3822222222222223,Pathfinding8
85379,DQNEWC,-0.561111111111111,Pathfinding8
85393,DQNEWC,-0.3844444444444445,Pathfinding8
85398,DQNEWC,-0.6138888888888889,Pathfinding8
85410,DQNEWC,-0.4397435897435897,Pathfinding8
85424,DQNEWC,-0.32111111111111107,Pathfinding8
85429,DQNEWC,-0.5555555555555556,Pathfinding8
